iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate
HKG,Asia,Hong Kong,20/3/2022,1047690,14149,22346.143,5896,246,271.857,138715.443,1873.345,2958.657,780.638,32.571,35.994,
HKG,Asia,Hong Kong,21/3/2022,1061758,14068,20511.857,6119,223,262.857,140578.064,1862.62,2715.795,810.163,29.525,34.803,
HKG,Asia,Hong Kong,22/3/2022,1075910,14152,18567.143,6364,245,256.571,142451.806,1873.742,2458.313,842.601,32.438,33.97,
HKG,Asia,Hong Kong,23/3/2022,1088150,12240,16134,6569,205,246,144072.397,1620.591,2136.161,869.744,27.142,32.571,
HKG,Asia,Hong Kong,24/3/2022,1101224,13074,14908.857,6770,201,233.429,145803.411,1731.014,1973.951,896.356,26.613,30.906,
HKG,Asia,Hong Kong,25/3/2022,1111629,10405,13526.429,6962,192,223,147181.045,1377.635,1790.916,921.777,25.421,29.525,
HKG,Asia,Hong Kong,26/3/2022,1120470,8841,12418.429,7101,139,207.286,148351.605,1170.559,1644.215,940.181,18.404,27.445,
HKG,Asia,Hong Kong,27/3/2022,1128507,8037,11545.286,7252,151,193.714,149415.713,1064.109,1528.61,960.174,19.993,25.648,
HKG,Asia,Hong Kong,28/3/2022,1136192,7685,10633.429,7420,168,185.857,150433.217,1017.503,1407.879,982.417,22.243,24.608,
HKG,Asia,Hong Kong,29/3/2022,1143788,7596,9696.857,7571,151,172.429,151438.937,1005.72,1283.876,1002.41,19.993,22.83,
HKG,Asia,Hong Kong,30/3/2022,1150769,6981,8945.571,7706,135,162.429,152363.23,924.293,1184.405,1020.284,17.874,21.506,
HKG,Asia,Hong Kong,31/3/2022,1157415,6646,8027.286,7825,119,150.714,153243.168,879.939,1062.822,1036.04,15.756,19.955,
HKG,Asia,Hong Kong,1/4/2022,1163238,5823,7372.714,7945,120,140.429,154014.14,770.972,976.156,1051.928,15.888,18.593,
HKG,Asia,Hong Kong,2/4/2022,1167713,4475,6749,8061,116,137.143,154606.636,592.495,893.576,1067.286,15.359,18.158,
,,,3/4/2022,1171422,3709,,,,,,,,,,,
,,,4/4/2022,1174560,3138,,,,,,,,,,,
,,,5/4/2022,1177814,3254,,,,,,,,,,,
,,,6/4/2022,1180591,2777,,,,,,,,,,,
,,,7/4/2022,1183235,2644,,,,,,,,,,,
,,,8/4/2022,1185727,2492,,,,,,,,,,,
,,,9/4/2022,1188262,2535,,,,,,,,,,,
,,,10/4/2022,1190183,1921,,,,,,,,,,,
,,,11/4/2022,1191590,1407,,,,,,,,,,,
,,,12/4/2022,1193023,1433,,,,,,,,,,,
